"Problem.ID","ProblemStep","User.ID","Problem.Sub.Part.ID","Order","Action.Type","Timestamp","Answer.Text","Correctness","Problem.Log.ID","Condition","Participant_ID","Problem","CorrectAnswer"
"""PRABNR9B""",1,619679,1798684,1,"""start""","""02/13/2020 15:43:57.121""","""""","",219255173,"Proactive","thinkaloudp0405",1,8
"""PRABNR9B""",1,620158,1798684,4,"""end""","""02/21/2020 14:17:38.239""","""""","",219381611,"Proactive","thinkaloudp1111",1,8
"""PRABNR9B""",1,619679,1798684,3,"""end""","""02/13/2020 15:44:11.154""","""""","",219255173,"Proactive","thinkaloudp0405",1,8
"""PRABNR9B""",1,619966,1798684,3,"""end""","""02/18/2020 10:21:00.376""","""""","",219307190,"Proactive","thinkaloudp0217",1,8
"""PRABNR9B""",1,617714,1798684,1,"""start""","""01/17/2020 14:13:14.638""","""""","",218499661,"Proactive","thinkaloudp1006",1,8
"""PRABNR9B""",1,620158,1798684,2,"""answer""","""02/21/2020 14:17:05.910""","""8/14""","false",219381611,"Proactive","thinkaloudp1111",1,8
"""PRABNR9B""",1,617499,1798684,1,"""start""","""01/16/2020 16:39:16.119""","""""","",218467888,"Proactive","thinkaloudp0216",1,8
"""PRABNR9B""",1,616590,1798684,3,"""end""","""12/06/2019 14:27:02.634""","""""","",217732922,"Proactive","thinkaloudp0606",1,8
"""PRABNR9B""",1,618040,1798684,3,"""end""","""01/24/2020 14:25:22.218""","""""","",218676616,"Proactive","thinkaloudp0701",1,8
"""PRABNR9B""",1,619966,1798684,1,"""start""","""02/18/2020 10:20:34.871""","""""","",219307190,"Proactive","thinkaloudp0217",1,8
"""PRABNR9B""",1,620158,1798684,3,"""answer""","""02/21/2020 14:17:38.236""","""8""","true",219381611,"Proactive","thinkaloudp1111",1,8
"""PRABNR9B""",1,618707,1798684,3,"""end""","""01/30/2020 15:16:38.873""","""""","",218852374,"Proactive","thinkaloudp1110",1,8
"""PRABNR9B""",1,618040,1798684,1,"""start""","""01/24/2020 14:25:13.867""","""""","",218676616,"Proactive","thinkaloudp0701",1,8
"""PRABNR9B""",2,619966,1798685,3,"""end""","""02/18/2020 10:21:15.608""","""""","",219307204,"Proactive","thinkaloudp0217",1,14
"""PRABNR9B""",2,616590,1798685,1,"""start""","""12/06/2019 14:27:04.059""","""""","",217732959,"Proactive","thinkaloudp0606",1,14
"""PRABNR9B""",2,616756,1798685,2,"""answer""","""12/12/2019 16:19:52.970""","""2""","false",217900858,"Proactive","thinkaloudp0802",1,14
"""PRABNR9B""",2,620158,1798685,1,"""start""","""02/21/2020 14:17:40.030""","""""","",219381668,"Proactive","thinkaloudp1111",1,14
"""PRABNR9B""",2,618707,1798685,3,"""answer""","""01/30/2020 15:17:35.772""","""14""","true",218852384,"Proactive","thinkaloudp1110",1,14
"""PRABNR9B""",2,619679,1798685,3,"""end""","""02/13/2020 15:44:33.014""","""""","",219255178,"Proactive","thinkaloudp0405",1,14
"""PRABNR9B""",2,619679,1798685,2,"""answer""","""02/13/2020 15:44:33.011""","""14""","true",219255178,"Proactive","thinkaloudp0405",1,14
"""PRABNR9B""",2,617499,1798685,2,"""answer""","""01/16/2020 16:40:02.382""","""14""","true",218467897,"Proactive","thinkaloudp0216",1,14
"""PRABNR9B""",2,617714,1798685,1,"""start""","""01/17/2020 14:13:32.800""","""""","",218499689,"Proactive","thinkaloudp1006",1,14
"""PRABNR9B""",2,616756,1798685,1,"""start""","""12/12/2019 16:17:04.542""","""""","",217900858,"Proactive","thinkaloudp0802",1,14
"""PRABNR9B""",2,617499,1798685,1,"""start""","""01/16/2020 16:39:37.306""","""""","",218467897,"Proactive","thinkaloudp0216",1,14
"""PRABNR9B""",2,617499,1798685,3,"""end""","""01/16/2020 16:40:02.385""","""""","",218467897,"Proactive","thinkaloudp0216",1,14
"""PRABNR9B""",2,618707,1798685,4,"""end""","""01/30/2020 15:17:35.775""","""""","",218852384,"Proactive","thinkaloudp1110",1,14
"""PRABNR9B""",2,616756,1798685,3,"""hint""","""12/12/2019 16:20:10.540""","""""","",217900858,"Proactive","thinkaloudp0802",1,14
"""PRABNR9B""",2,618040,1798685,1,"""start""","""01/24/2020 14:25:23.733""","""""","",218676627,"Proactive","thinkaloudp0701",1,14
"""PRABNR9B""",2,619966,1798685,2,"""answer""","""02/18/2020 10:21:15.604""","""14""","true",219307204,"Proactive","thinkaloudp0217",1,14
"""PRABNR9B""",2,619966,1798685,1,"""start""","""02/18/2020 10:21:01.753""","""""","",219307204,"Proactive","thinkaloudp0217",1,14
"""PRABNR9B""",2,618040,1798685,2,"""answer""","""01/24/2020 14:25:28.772""","""14""","true",218676627,"Proactive","thinkaloudp0701",1,14
"""PRABNR9B""",2,618707,1798685,2,"""answer""","""01/30/2020 15:17:07.029""","""2""","false",218852384,"Proactive","thinkaloudp1110",1,14
"""PRABNR9B""",2,618040,1798685,3,"""end""","""01/24/2020 14:25:28.775""","""""","",218676627,"Proactive","thinkaloudp0701",1,14
"""PRABNR9B""",2,616590,1798685,2,"""answer""","""12/06/2019 14:27:33.709""","""6""","false",217732959,"Proactive","thinkaloudp0606",1,14
"""PRABNR9B""",2,616590,1798685,4,"""end""","""12/06/2019 14:27:58.711""","""""","",217732959,"Proactive","thinkaloudp0606",1,14
"""PRABNR9B""",2,620158,1798685,2,"""hint""","""02/21/2020 14:17:48.167""","""""","",219381668,"Proactive","thinkaloudp1111",1,14
"""PRABNR9B""",2,616756,1798685,5,"""end""","""12/12/2019 16:20:18.671""","""""","",217900858,"Proactive","thinkaloudp0802",1,14
"""PRABNR9B""",2,617714,1798685,4,"""end""","""01/17/2020 14:14:18.018""","""""","",218499689,"Proactive","thinkaloudp1006",1,14
"""PRABNR9B""",2,619679,1798685,1,"""start""","""02/13/2020 15:44:13.286""","""""","",219255178,"Proactive","thinkaloudp0405",1,14
"""PRABNR9B""",2,616590,1798685,3,"""answer""","""12/06/2019 14:27:58.708""","""14""","true",217732959,"Proactive","thinkaloudp0606",1,14
"""PRABNR9B""",2,617714,1798685,2,"""answer""","""01/17/2020 14:14:14.489""","""2""","false",218499689,"Proactive","thinkaloudp1006",1,14
"""PRABNR9B""",2,620158,1798685,3,"""answer""","""02/21/2020 14:17:59.988""","""14""","true",219381668,"Proactive","thinkaloudp1111",1,14
"""PRABNR9B""",2,617714,1798685,3,"""answer""","""01/17/2020 14:14:18.176""","""14""","true",218499689,"Proactive","thinkaloudp1006",1,14
"""PRABNR9B""",2,618707,1798685,1,"""start""","""01/30/2020 15:16:40.196""","""""","",218852384,"Proactive","thinkaloudp1110",1,14
"""PRABNR9B""",2,620158,1798685,4,"""end""","""02/21/2020 14:17:59.992""","""""","",219381668,"Proactive","thinkaloudp1111",1,14
"""PRABNR9B""",2,616756,1798685,4,"""answer""","""12/12/2019 16:20:18.667""","""14""","true",217900858,"Proactive","thinkaloudp0802",1,14
"""PRABNR9B""",3,617499,1798686,1,"""start""","""01/16/2020 16:40:03.654""","""""","",218467910,"Proactive","thinkaloudp0216",1,0.571428571428571
"""PRABNR9B""",3,618040,1798686,2,"""answer""","""01/24/2020 14:25:36.004""","""4/7""","true",218676635,"Proactive","thinkaloudp0701",1,0.571428571428571
"""PRABNR9B""",3,618707,1798686,2,"""answer""","""01/30/2020 15:18:24.669""","""4/7""","true",218852419,"Proactive","thinkaloudp1110",1,0.571428571428571
"""PRABNR9B""",3,616590,1798686,1,"""start""","""12/06/2019 14:28:00.178""","""""","",217732996,"Proactive","thinkaloudp0606",1,0.571428571428571
"""PRABNR9B""",3,616756,1798686,3,"""end""","""12/12/2019 16:20:44.314""","""""","",217900974,"Proactive","thinkaloudp0802",1,0.571428571428571
"""PRABNR9B""",3,618707,1798686,3,"""end""","""01/30/2020 15:18:24.674""","""""","",218852419,"Proactive","thinkaloudp1110",1,0.571428571428571
"""PRABNR9B""",3,617499,1798686,2,"""answer""","""01/16/2020 16:40:20.421""","""4/7""","true",218467910,"Proactive","thinkaloudp0216",1,0.571428571428571
"""PRABNR9B""",3,618707,1798686,1,"""start""","""01/30/2020 15:17:37.991""","""""","",218852419,"Proactive","thinkaloudp1110",1,0.571428571428571
"""PRABNR9B""",3,619679,1798686,3,"""end""","""02/13/2020 15:44:54.017""","""""","",219255188,"Proactive","thinkaloudp0405",1,0.571428571428571
"""PRABNR9B""",3,618040,1798686,1,"""start""","""01/24/2020 14:25:30.492""","""""","",218676635,"Proactive","thinkaloudp0701",1,0.571428571428571
"""PRABNR9B""",3,617714,1798686,2,"""answer""","""01/17/2020 14:14:53.334""","""4/7""","true",218499739,"Proactive","thinkaloudp1006",1,0.571428571428571
"""PRABNR9B""",3,617714,1798686,1,"""start""","""01/17/2020 14:14:22.742""","""""","",218499739,"Proactive","thinkaloudp1006",1,0.571428571428571
"""PRABNR9B""",3,620158,1798686,3,"""end""","""02/21/2020 14:18:17.127""","""""","",219381687,"Proactive","thinkaloudp1111",1,0.571428571428571
"""PRABNR9B""",3,620158,1798686,1,"""start""","""02/21/2020 14:18:01.856""","""""","",219381687,"Proactive","thinkaloudp1111",1,0.571428571428571
"""PRABNR9B""",3,616756,1798686,1,"""start""","""12/12/2019 16:20:20.006""","""""","",217900974,"Proactive","thinkaloudp0802",1,0.571428571428571
"""PRABNR9B""",3,616590,1798686,3,"""end""","""12/06/2019 14:28:24.913""","""""","",217732996,"Proactive","thinkaloudp0606",1,0.571428571428571
"""PRABNR9B""",3,616590,1798686,2,"""answer""","""12/06/2019 14:28:24.909""","""8/14""","true",217732996,"Proactive","thinkaloudp0606",1,0.571428571428571
"""PRABNR9B""",3,618040,1798686,3,"""end""","""01/24/2020 14:25:36.008""","""""","",218676635,"Proactive","thinkaloudp0701",1,0.571428571428571
"""PRABNR9B""",3,619679,1798686,1,"""start""","""02/13/2020 15:44:35.211""","""""","",219255188,"Proactive","thinkaloudp0405",1,0.571428571428571
"""PRABNR9B""",3,619679,1798686,2,"""answer""","""02/13/2020 15:44:54.167""","""4/7""","true",219255188,"Proactive","thinkaloudp0405",1,0.571428571428571
"""PRABNR9B""",3,617499,1798686,3,"""end""","""01/16/2020 16:40:20.424""","""""","",218467910,"Proactive","thinkaloudp0216",1,0.571428571428571
"""PRABNR9B""",3,619966,1798686,1,"""start""","""02/18/2020 10:21:16.849""","""""","",219307210,"Proactive","thinkaloudp0217",1,0.571428571428571
"""PRABNR9B""",3,619966,1798686,2,"""answer""","""02/18/2020 10:21:45.971""","""4/7""","true",219307210,"Proactive","thinkaloudp0217",1,0.571428571428571
"""PRABNR9B""",3,617714,1798686,3,"""end""","""01/17/2020 14:14:53.337""","""""","",218499739,"Proactive","thinkaloudp1006",1,0.571428571428571
"""PRABNR9B""",3,616756,1798686,2,"""answer""","""12/12/2019 16:20:44.310""","""8/14""","true",217900974,"Proactive","thinkaloudp0802",1,0.571428571428571
"""PRABNR9B""",3,619966,1798686,3,"""end""","""02/18/2020 10:21:45.976""","""""","",219307210,"Proactive","thinkaloudp0217",1,0.571428571428571
"""PRABNR9B""",3,620158,1798686,2,"""answer""","""02/21/2020 14:18:17.122""","""8/14""","true",219381687,"Proactive","thinkaloudp1111",1,0.571428571428571
"""PRABNRES""",0,616590,1797421,2,"""answer""","""12/06/2019 14:28:44.458""","""4""","true",217733010,"Proactive","thinkaloudp0606",2,NA
"""PRABNRES""",0,617499,1797421,3,"""end""","""01/16/2020 16:40:35.695""","""""","",218467916,"Proactive","thinkaloudp0216",2,NA
"""PRABNRES""",0,616756,1797421,1,"""start""","""12/12/2019 16:20:46.114""","""""","",217900991,"Proactive","thinkaloudp0802",2,NA
"""PRABNRES""",0,616756,1797421,3,"""end""","""12/12/2019 16:21:01.049""","""""","",217900991,"Proactive","thinkaloudp0802",2,NA
"""PRABNRES""",0,616756,1797421,2,"""answer""","""12/12/2019 16:21:01.487""","""3 Neutral""","true",217900991,"Proactive","thinkaloudp0802",2,NA
"""PRABNRES""",0,616590,1797421,1,"""start""","""12/06/2019 14:28:26.749""","""""","",217733010,"Proactive","thinkaloudp0606",2,NA
"""PRABNRES""",0,616590,1797421,3,"""end""","""12/06/2019 14:28:44.461""","""""","",217733010,"Proactive","thinkaloudp0606",2,NA
"""PRABNRES""",0,619966,1797421,3,"""end""","""02/18/2020 10:21:59.182""","""""","",219307220,"Proactive","thinkaloudp0217",2,NA
"""PRABNRES""",0,617714,1797421,3,"""end""","""01/17/2020 14:15:12.218""","""""","",218499759,"Proactive","thinkaloudp1006",2,NA
"""PRABNRES""",0,618707,1797421,1,"""start""","""01/30/2020 15:18:26.429""","""""","",218852467,"Proactive","thinkaloudp1110",2,NA
"""PRABNRES""",0,619679,1797421,1,"""start""","""02/13/2020 15:44:56.397""","""""","",219255200,"Proactive","thinkaloudp0405",2,NA
"""PRABNRES""",0,619679,1797421,3,"""end""","""02/13/2020 15:45:19.098""","""""","",219255200,"Proactive","thinkaloudp0405",2,NA
"""PRABNRES""",0,619679,1797421,2,"""answer""","""02/13/2020 15:45:19.974""","""4""","true",219255200,"Proactive","thinkaloudp0405",2,NA
"""PRABNRES""",0,620158,1797421,1,"""start""","""02/21/2020 14:18:20.983""","""""","",219381707,"Proactive","thinkaloudp1111",2,NA
"""PRABNRES""",0,618707,1797421,2,"""answer""","""01/30/2020 15:18:42.297""","""5 Exactly confident""","true",218852467,"Proactive","thinkaloudp1110",2,NA
"""PRABNRES""",0,618707,1797421,3,"""end""","""01/30/2020 15:18:42.301""","""""","",218852467,"Proactive","thinkaloudp1110",2,NA
"""PRABNRES""",0,617499,1797421,2,"""answer""","""01/16/2020 16:40:35.690""","""5 Exactly confident""","true",218467916,"Proactive","thinkaloudp0216",2,NA
"""PRABNRES""",0,617714,1797421,1,"""start""","""01/17/2020 14:14:54.911""","""""","",218499759,"Proactive","thinkaloudp1006",2,NA
"""PRABNRES""",0,617499,1797421,1,"""start""","""01/16/2020 16:40:22.323""","""""","",218467916,"Proactive","thinkaloudp0216",2,NA
"""PRABNRES""",0,617714,1797421,2,"""answer""","""01/17/2020 14:15:12.214""","""5 Exactly confident""","true",218499759,"Proactive","thinkaloudp1006",2,NA
"""PRABNRES""",0,620158,1797421,3,"""end""","""02/21/2020 14:18:33.077""","""""","",219381707,"Proactive","thinkaloudp1111",2,NA
"""PRABNRES""",0,620158,1797421,2,"""answer""","""02/21/2020 14:18:33.767""","""4""","true",219381707,"Proactive","thinkaloudp1111",2,NA
"""PRABNRES""",0,618040,1797421,1,"""start""","""01/24/2020 14:25:37.775""","""""","",218676641,"Proactive","thinkaloudp0701",2,NA
"""PRABNRES""",0,618040,1797421,2,"""answer""","""01/24/2020 14:25:52.459""","""5 Exactly confident""","true",218676641,"Proactive","thinkaloudp0701",2,NA
"""PRABNRES""",0,618040,1797421,3,"""end""","""01/24/2020 14:25:52.466""","""""","",218676641,"Proactive","thinkaloudp0701",2,NA
"""PRABNRES""",0,619966,1797421,2,"""answer""","""02/18/2020 10:21:59.177""","""4""","true",219307220,"Proactive","thinkaloudp0217",2,NA
"""PRABNRES""",0,619966,1797421,1,"""start""","""02/18/2020 10:21:47.528""","""""","",219307220,"Proactive","thinkaloudp0217",2,NA
"""PRABNRES""",1,620158,1797433,2,"""answer""","""02/21/2020 14:18:51.363""","""10""","true",219381715,"Proactive","thinkaloudp1111",2,10
"""PRABNRES""",1,616590,1797433,4,"""end""","""12/06/2019 14:29:49.509""","""""","",217733024,"Proactive","thinkaloudp0606",2,10
"""PRABNRES""",1,617714,1797433,3,"""end""","""01/17/2020 14:15:50.361""","""""","",218499778,"Proactive","thinkaloudp1006",2,10
"""PRABNRES""",1,616590,1797433,1,"""start""","""12/06/2019 14:28:53.526""","""""","",217733024,"Proactive","thinkaloudp0606",2,10
"""PRABNRES""",1,619679,1797433,2,"""answer""","""02/13/2020 15:45:41.264""","""10""","true",219255216,"Proactive","thinkaloudp0405",2,10
"""PRABNRES""",1,616756,1797433,3,"""end""","""12/12/2019 16:21:22.523""","""""","",217901003,"Proactive","thinkaloudp0802",2,10
"""PRABNRES""",1,616756,1797433,2,"""answer""","""12/12/2019 16:21:22.519""","""10""","true",217901003,"Proactive","thinkaloudp0802",2,10
"""PRABNRES""",1,619966,1797433,2,"""answer""","""02/18/2020 10:22:26.113""","""10""","true",219307224,"Proactive","thinkaloudp0217",2,10
"""PRABNRES""",1,619966,1797433,3,"""end""","""02/18/2020 10:22:26.117""","""""","",219307224,"Proactive","thinkaloudp0217",2,10
"""PRABNRES""",1,616590,1797433,2,"""answer""","""12/06/2019 14:29:30.397""","""25""","false",217733024,"Proactive","thinkaloudp0606",2,10
"""PRABNRES""",1,616590,1797433,3,"""answer""","""12/06/2019 14:29:49.506""","""10""","true",217733024,"Proactive","thinkaloudp0606",2,10
"""PRABNRES""",1,620158,1797433,3,"""end""","""02/21/2020 14:18:51.367""","""""","",219381715,"Proactive","thinkaloudp1111",2,10
"""PRABNRES""",1,618707,1797433,1,"""start""","""01/30/2020 15:18:43.687""","""""","",218852483,"Proactive","thinkaloudp1110",2,10
"""PRABNRES""",1,617499,1797433,3,"""end""","""01/16/2020 16:40:50.305""","""""","",218467922,"Proactive","thinkaloudp0216",2,10
"""PRABNRES""",1,617714,1797433,2,"""answer""","""01/17/2020 14:15:50.358""","""10""","true",218499778,"Proactive","thinkaloudp1006",2,10
"""PRABNRES""",1,617499,1797433,1,"""start""","""01/16/2020 16:40:36.926""","""""","",218467922,"Proactive","thinkaloudp0216",2,10
"""PRABNRES""",1,617714,1797433,1,"""start""","""01/17/2020 14:15:14.114""","""""","",218499778,"Proactive","thinkaloudp1006",2,10
"""PRABNRES""",1,618707,1797433,2,"""answer""","""01/30/2020 15:19:10.452""","""10""","true",218852483,"Proactive","thinkaloudp1110",2,10
"""PRABNRES""",1,620158,1797433,1,"""start""","""02/21/2020 14:18:35.132""","""""","",219381715,"Proactive","thinkaloudp1111",2,10
"""PRABNRES""",1,618040,1797433,2,"""answer""","""01/24/2020 14:25:59.364""","""10""","true",218676661,"Proactive","thinkaloudp0701",2,10
"""PRABNRES""",1,618707,1797433,3,"""end""","""01/30/2020 15:19:10.456""","""""","",218852483,"Proactive","thinkaloudp1110",2,10
"""PRABNRES""",1,616756,1797433,1,"""start""","""12/12/2019 16:21:02.730""","""""","",217901003,"Proactive","thinkaloudp0802",2,10
"""PRABNRES""",1,618040,1797433,1,"""start""","""01/24/2020 14:25:53.862""","""""","",218676661,"Proactive","thinkaloudp0701",2,10
"""PRABNRES""",1,619966,1797433,1,"""start""","""02/18/2020 10:22:00.359""","""""","",219307224,"Proactive","thinkaloudp0217",2,10
"""PRABNRES""",1,619679,1797433,3,"""end""","""02/13/2020 15:45:41.267""","""""","",219255216,"Proactive","thinkaloudp0405",2,10
"""PRABNRES""",1,619679,1797433,1,"""start""","""02/13/2020 15:45:23.089""","""""","",219255216,"Proactive","thinkaloudp0405",2,10
"""PRABNRES""",1,618040,1797433,3,"""end""","""01/24/2020 14:25:59.367""","""""","",218676661,"Proactive","thinkaloudp0701",2,10
"""PRABNRES""",1,617499,1797433,2,"""answer""","""01/16/2020 16:40:50.301""","""10""","true",218467922,"Proactive","thinkaloudp0216",2,10
"""PRABNRES""",2,618707,1797453,3,"""end""","""01/30/2020 15:19:29.936""","""""","",218852511,"Proactive","thinkaloudp1110",2,35
"""PRABNRES""",2,619966,1797453,3,"""hint""","""02/18/2020 10:23:01.416""","""""","",219307238,"Proactive","thinkaloudp0217",2,35
"""PRABNRES""",2,616756,1797453,3,"""end""","""12/12/2019 16:21:50.097""","""""","",217901014,"Proactive","thinkaloudp0802",2,35
"""PRABNRES""",2,616590,1797453,1,"""start""","""12/06/2019 14:29:50.947""","""""","",217733057,"Proactive","thinkaloudp0606",2,35
"""PRABNRES""",2,618040,1797453,1,"""start""","""01/24/2020 14:26:01.057""","""""","",218676668,"Proactive","thinkaloudp0701",2,35
"""PRABNRES""",2,616756,1797453,1,"""start""","""12/12/2019 16:21:23.731""","""""","",217901014,"Proactive","thinkaloudp0802",2,35
"""PRABNRES""",2,617499,1797453,3,"""end""","""01/16/2020 16:41:06.511""","""""","",218467926,"Proactive","thinkaloudp0216",2,35
"""PRABNRES""",2,618040,1797453,3,"""end""","""01/24/2020 14:26:05.868""","""""","",218676668,"Proactive","thinkaloudp0701",2,35
"""PRABNRES""",2,620158,1797453,2,"""answer""","""02/21/2020 14:19:10.569""","""35""","true",219381734,"Proactive","thinkaloudp1111",2,35
"""PRABNRES""",2,617714,1797453,2,"""answer""","""01/17/2020 14:16:14.137""","""35""","true",218499804,"Proactive","thinkaloudp1006",2,35
"""PRABNRES""",2,619679,1797453,2,"""answer""","""02/13/2020 15:46:02.598""","""35""","true",219255227,"Proactive","thinkaloudp0405",2,35
"""PRABNRES""",2,620158,1797453,1,"""start""","""02/21/2020 14:18:53.368""","""""","",219381734,"Proactive","thinkaloudp1111",2,35
"""PRABNRES""",2,618040,1797453,2,"""answer""","""01/24/2020 14:26:05.866""","""35""","true",218676668,"Proactive","thinkaloudp0701",2,35
"""PRABNRES""",2,618707,1797453,2,"""answer""","""01/30/2020 15:19:29.933""","""35""","true",218852511,"Proactive","thinkaloudp1110",2,35
"""PRABNRES""",2,617714,1797453,1,"""start""","""01/17/2020 14:15:51.823""","""""","",218499804,"Proactive","thinkaloudp1006",2,35
"""PRABNRES""",2,619966,1797453,1,"""start""","""02/18/2020 10:22:27.345""","""""","",219307238,"Proactive","thinkaloudp0217",2,35
"""PRABNRES""",2,617499,1797453,2,"""answer""","""01/16/2020 16:41:06.508""","""35""","true",218467926,"Proactive","thinkaloudp0216",2,35
"""PRABNRES""",2,619679,1797453,3,"""end""","""02/13/2020 15:46:02.601""","""""","",219255227,"Proactive","thinkaloudp0405",2,35
"""PRABNRES""",2,616756,1797453,2,"""answer""","""12/12/2019 16:21:50.967""","""35""","true",217901014,"Proactive","thinkaloudp0802",2,35
"""PRABNRES""",2,616590,1797453,2,"""answer""","""12/06/2019 14:30:35.930""","""35""","true",217733057,"Proactive","thinkaloudp0606",2,35
"""PRABNRES""",2,619966,1797453,2,"""answer""","""02/18/2020 10:22:37.487""","""25""","false",219307238,"Proactive","thinkaloudp0217",2,35
"""PRABNRES""",2,618707,1797453,1,"""start""","""01/30/2020 15:19:11.886""","""""","",218852511,"Proactive","thinkaloudp1110",2,35
"""PRABNRES""",2,619966,1797453,4,"""answer""","""02/18/2020 10:23:08.295""","""35""","true",219307238,"Proactive","thinkaloudp0217",2,35
"""PRABNRES""",2,619679,1797453,1,"""start""","""02/13/2020 15:45:43.383""","""""","",219255227,"Proactive","thinkaloudp0405",2,35
"""PRABNRES""",2,617714,1797453,3,"""end""","""01/17/2020 14:16:14.014""","""""","",218499804,"Proactive","thinkaloudp1006",2,35
"""PRABNRES""",2,617499,1797453,1,"""start""","""01/16/2020 16:40:51.826""","""""","",218467926,"Proactive","thinkaloudp0216",2,35
"""PRABNRES""",2,616590,1797453,3,"""end""","""12/06/2019 14:30:35.933""","""""","",217733057,"Proactive","thinkaloudp0606",2,35
"""PRABNRES""",2,619966,1797453,5,"""end""","""02/18/2020 10:23:08.297""","""""","",219307238,"Proactive","thinkaloudp0217",2,35
"""PRABNRES""",2,620158,1797453,3,"""end""","""02/21/2020 14:19:10.572""","""""","",219381734,"Proactive","thinkaloudp1111",2,35
"""PRABNRES""",3,616590,1797467,2,"""answer""","""12/06/2019 14:31:33.661""","""10/35""","true",217733078,"Proactive","thinkaloudp0606",2,0.285714285714286
"""PRABNRES""",3,617499,1797467,2,"""answer""","""01/16/2020 16:41:23.949""","""2/7""","true",218467934,"Proactive","thinkaloudp0216",2,0.285714285714286
"""PRABNRES""",3,618040,1797467,1,"""start""","""01/24/2020 14:26:07.361""","""""","",218676676,"Proactive","thinkaloudp0701",2,0.285714285714286
"""PRABNRES""",3,618707,1797467,2,"""answer""","""01/30/2020 15:20:07.251""","""2/7""","true",218852531,"Proactive","thinkaloudp1110",2,0.285714285714286
"""PRABNRES""",3,617499,1797467,1,"""start""","""01/16/2020 16:41:07.956""","""""","",218467934,"Proactive","thinkaloudp0216",2,0.285714285714286
"""PRABNRES""",3,617714,1797467,2,"""answer""","""01/17/2020 14:16:37.567""","""2/7""","true",218499825,"Proactive","thinkaloudp1006",2,0.285714285714286
"""PRABNRES""",3,619966,1797467,1,"""start""","""02/18/2020 10:23:09.443""","""""","",219307253,"Proactive","thinkaloudp0217",2,0.285714285714286
"""PRABNRES""",3,618707,1797467,3,"""end""","""01/30/2020 15:20:07.254""","""""","",218852531,"Proactive","thinkaloudp1110",2,0.285714285714286
"""PRABNRES""",3,616590,1797467,3,"""end""","""12/06/2019 14:31:33.663""","""""","",217733078,"Proactive","thinkaloudp0606",2,0.285714285714286
"""PRABNRES""",3,618040,1797467,3,"""end""","""01/24/2020 14:26:14.623""","""""","",218676676,"Proactive","thinkaloudp0701",2,0.285714285714286
"""PRABNRES""",3,620158,1797467,1,"""start""","""02/21/2020 14:19:12.565""","""""","",219381749,"Proactive","thinkaloudp1111",2,0.285714285714286
"""PRABNRES""",3,618040,1797467,2,"""answer""","""01/24/2020 14:26:14.620""","""2/7""","true",218676676,"Proactive","thinkaloudp0701",2,0.285714285714286
"""PRABNRES""",3,620158,1797467,2,"""answer""","""02/21/2020 14:19:29.283""","""10/35""","true",219381749,"Proactive","thinkaloudp1111",2,0.285714285714286
"""PRABNRES""",3,618707,1797467,1,"""start""","""01/30/2020 15:19:31.107""","""""","",218852531,"Proactive","thinkaloudp1110",2,0.285714285714286
"""PRABNRES""",3,617714,1797467,1,"""start""","""01/17/2020 14:16:15.265""","""""","",218499825,"Proactive","thinkaloudp1006",2,0.285714285714286
"""PRABNRES""",3,619679,1797467,4,"""end""","""02/13/2020 15:46:44.836""","""""","",219255236,"Proactive","thinkaloudp0405",2,0.285714285714286
"""PRABNRES""",3,619966,1797467,2,"""answer""","""02/18/2020 10:23:27.666""","""2/7""","true",219307253,"Proactive","thinkaloudp0217",2,0.285714285714286
"""PRABNRES""",3,620158,1797467,3,"""end""","""02/21/2020 14:19:29.288""","""""","",219381749,"Proactive","thinkaloudp1111",2,0.285714285714286
"""PRABNRES""",3,617714,1797467,3,"""end""","""01/17/2020 14:16:37.057""","""""","",218499825,"Proactive","thinkaloudp1006",2,0.285714285714286
"""PRABNRES""",3,617499,1797467,3,"""end""","""01/16/2020 16:41:23.952""","""""","",218467934,"Proactive","thinkaloudp0216",2,0.285714285714286
"""PRABNRES""",3,619679,1797467,1,"""start""","""02/13/2020 15:46:04.684""","""""","",219255236,"Proactive","thinkaloudp0405",2,0.285714285714286
"""PRABNRES""",3,619679,1797467,3,"""answer""","""02/13/2020 15:46:44.831""","""2/7""","true",219255236,"Proactive","thinkaloudp0405",2,0.285714285714286
"""PRABNRES""",3,619679,1797467,2,"""answer""","""02/13/2020 15:46:34.274""","""5/7""","false",219255236,"Proactive","thinkaloudp0405",2,0.285714285714286
"""PRABNRES""",3,619966,1797467,3,"""end""","""02/18/2020 10:23:27.669""","""""","",219307253,"Proactive","thinkaloudp0217",2,0.285714285714286
"""PRABNRES""",3,616756,1797467,2,"""answer""","""12/12/2019 16:22:05.706""","""10/35""","true",217901038,"Proactive","thinkaloudp0802",2,0.285714285714286
"""PRABNRES""",3,616756,1797467,1,"""start""","""12/12/2019 16:21:52.331""","""""","",217901038,"Proactive","thinkaloudp0802",2,0.285714285714286
"""PRABNRES""",3,616756,1797467,3,"""end""","""12/12/2019 16:22:05.709""","""""","",217901038,"Proactive","thinkaloudp0802",2,0.285714285714286
"""PRABNRES""",3,616590,1797467,1,"""start""","""12/06/2019 14:30:37.261""","""""","",217733078,"Proactive","thinkaloudp0606",2,0.285714285714286
"""PRABNRET""",0,619679,1797422,1,"""start""","""02/13/2020 15:58:23.757""","""""","",219255569,"Proactive","thinkaloudp0405",8,NA
