"Problem.Sub.Part.ID","ProblemStep","Problem.ID","Problem","User.ID","Participant_ID","Order","Action.Type","Timestamp","Answer.Text","Correctness","Problem.Log.ID","CorrectedAns"
1797555,3,"""PRABNREV""","5",688031,"p342s1011",2,"""answer""","""02/08/2021 13:34:19.652""","""0.1""","true",225777048,0.1
1797555,3,"""PRABNREV""","5",687115,"p269s0806",2,"""answer""","""01/14/2021 15:34:34.788""","""0.1""","true",225477270,0.1
1797555,3,"""PRABNREV""","5",687353,"p700s0716",2,"""answer""","""01/21/2021 15:27:15.333""","""0.1""","true",225557722,0.1
1797555,3,"""PRABNREV""","5",687766,"p821s0908",2,"""answer""","""01/29/2021 15:28:26.023""","""0.1""","true",225672010,0.1
1797555,3,"""PRABNREV""","5",687264,"p592s0613",2,"""answer""","""01/14/2021 10:35:53.334""","""10%""","true",225465144,0.1
1797555,3,"""PRABNREV""","5",687198,"p788s0505",2,"""answer""","""01/13/2021 10:33:46.705""","""0.1""","true",225443291,0.1
1797555,3,"""PRABNREV""","5",686446,"p934s0803",2,"""answer""","""01/25/2021 10:31:55.019""","""10%""","true",225593100,0.1
1797555,3,"""PRABNREV""","5",686700,"p536s0109",2,"""answer""","""01/04/2021 10:36:05.714""","""1/10""","true",225306758,0.1
1797555,3,"""PRABNREV""","5",687200,"p116s0808",2,"""answer""","""01/13/2021 13:37:01.248""","""0.1""","true",225449087,0.1
1797555,3,"""PRABNREV""","5",686662,"p296s0426",2,"""answer""","""12/21/2020 14:34:19.487""","""1/10""","true",225287239,0.1
1797555,3,"""PRABNREV""","5",686448,"p881s1013",2,"""answer""","""12/14/2020 15:21:24.454""","""0.1""","true",225200144,0.1
1797555,3,"""PRABNREV""","5",687560,"p587s1221",2,"""answer""","""01/22/2021 15:37:33.227""","""0.1""","true",225583920,0.1
1797555,3,"""PRABNREV""","5",686643,"p893s0223",2,"""answer""","""12/18/2020 13:28:13.581""","""0.1""","true",225271803,0.1
1797555,3,"""PRABNREV""","5",687970,"p411s0607",2,"""answer""","""02/04/2021 13:58:07.893""","""0.1""","true",225738073,0.1
1797555,3,"""PRABNREV""","5",686669,"p962s0107",2,"""answer""","""12/23/2020 13:26:19.031""","""10%""","true",225298712,0.1
1797555,3,"""PRABNREV""","5",686624,"p566s0816",2,"""answer""","""12/17/2020 14:24:32.443""","""10%""","true",225254892,0.1
1797555,3,"""PRABNREV""","5",686599,"p225s0925",2,"""answer""","""12/16/2020 12:29:33.244""","""0.1""","true",225235830,0.1
1797555,3,"""PRABNREV""","5",687559,"p858s0707",2,"""answer""","""01/25/2021 13:31:35.922""","""10%""","true",225597925,0.1
1797569,5,"""PRABNREV""","5",688031,"p342s1011",2,"""answer""","""02/08/2021 13:34:26.505""","""0.5""","true",225777056,0.5
1797569,5,"""PRABNREV""","5",687198,"p788s0505",2,"""answer""","""01/13/2021 10:34:12.469""","""0.5""","true",225443307,0.5
1797569,5,"""PRABNREV""","5",687970,"p411s0607",2,"""answer""","""02/04/2021 13:58:16.734""","""0.5""","true",225738088,0.5
1797569,5,"""PRABNREV""","5",686448,"p881s1013",2,"""answer""","""12/14/2020 15:21:34.476""","""0.5""","true",225200152,0.5
1797569,5,"""PRABNREV""","5",687264,"p592s0613",2,"""answer""","""01/14/2021 10:36:09.410""","""50%""","true",225465180,0.5
1797569,5,"""PRABNREV""","5",687766,"p821s0908",2,"""answer""","""01/29/2021 15:28:51.000""","""0.5""","true",225672012,0.5
1797569,5,"""PRABNREV""","5",686624,"p566s0816",2,"""answer""","""12/17/2020 14:24:53.738""","""50%""","true",225254906,0.5
1797569,5,"""PRABNREV""","5",687200,"p116s0808",2,"""answer""","""01/13/2021 13:37:48.395""","""0.5""","true",225449102,0.5
1797569,5,"""PRABNREV""","5",686662,"p296s0426",2,"""answer""","""12/21/2020 14:34:43.611""","""1/2""","true",225287243,0.5
1797569,5,"""PRABNREV""","5",686669,"p962s0107",2,"""answer""","""12/23/2020 13:26:38.871""","""50%""","true",225298717,0.5
1797569,5,"""PRABNREV""","5",686700,"p536s0109",2,"""answer""","""01/04/2021 10:36:17.472""","""1/2""","true",225306765,0.5
1797569,5,"""PRABNREV""","5",687559,"p858s0707",2,"""answer""","""01/25/2021 13:31:47.436""","""50%""","true",225597930,0.5
1797569,5,"""PRABNREV""","5",687114,"p161s0504",2,"""answer""","""01/12/2021 12:26:09.405""","""0.5""","true",225425952,0.5
1797569,5,"""PRABNREV""","5",686643,"p893s0223",2,"""answer""","""12/18/2020 13:28:29.900""","""0.5""","true",225271820,0.5
1797569,5,"""PRABNREV""","5",687115,"p269s0806",2,"""answer""","""01/14/2021 15:35:01.663""","""0.5""","true",225477275,0.5
1797569,5,"""PRABNREV""","5",687353,"p700s0716",2,"""answer""","""01/21/2021 15:27:26.791""","""0.5""","true",225557729,0.5
1797569,5,"""PRABNREV""","5",687560,"p587s1221",2,"""answer""","""01/22/2021 15:37:48.921""","""0.5""","true",225583931,0.5
1797569,5,"""PRABNREV""","5",686599,"p225s0925",2,"""answer""","""12/16/2020 12:29:50.288""","""0.5""","true",225235840,0.5
1797569,5,"""PRABNREV""","5",686446,"p934s0803",2,"""answer""","""01/25/2021 10:32:24.138""","""50%""","true",225593119,0.5
1797626,1,"""PRABNRET""","7",687766,"p821s0908",2,"""answer""","""01/29/2021 15:34:32.827""","""2/5""","true",225672221,0.4
1797626,1,"""PRABNRET""","7",686599,"p225s0925",2,"""answer""","""12/16/2020 12:32:18.290""","""2/5""","true",225235904,0.4
1797626,1,"""PRABNRET""","7",687970,"p411s0607",3,"""answer""","""02/04/2021 14:00:26.026""","""2/5""","true",225738143,0.4
1797626,1,"""PRABNRET""","7",687198,"p788s0505",2,"""answer""","""01/13/2021 10:37:02.998""","""10/25""","true",225443435,0.4
1797626,1,"""PRABNRET""","7",687560,"p587s1221",2,"""answer""","""01/22/2021 15:41:06.314""","""10/25""","true",225584081,0.4
1797626,1,"""PRABNRET""","7",687114,"p161s0504",2,"""answer""","""01/12/2021 12:29:13.891""","""2/5""","true",225426020,0.4
1797626,1,"""PRABNRET""","7",686624,"p566s0816",2,"""answer""","""12/17/2020 14:27:33.238""","""2/5""","true",225254976,0.4
1797626,1,"""PRABNRET""","7",686662,"p296s0426",2,"""answer""","""12/21/2020 14:37:04.661""","""2/5""","true",225287273,0.4
1797626,1,"""PRABNRET""","7",687115,"p269s0806",2,"""answer""","""01/14/2021 15:38:44.810""","""2/5""","true",225477347,0.4
1797626,1,"""PRABNRET""","7",686700,"p536s0109",2,"""answer""","""01/04/2021 10:39:24.185""","""2/5""","true",225306842,0.4
1797626,1,"""PRABNRET""","7",687264,"p592s0613",2,"""answer""","""01/14/2021 10:38:38.198""","""2/5""","true",225465327,0.4
1797626,1,"""PRABNRET""","7",686448,"p881s1013",2,"""answer""","""12/14/2020 15:23:03.505""","""10/25""","true",225200195,0.4
1797626,1,"""PRABNRET""","7",686446,"p934s0803",2,"""answer""","""01/25/2021 10:37:39.913""","""2/5""","true",225593230,0.4
1797626,1,"""PRABNRET""","7",686643,"p893s0223",2,"""answer""","""12/18/2020 13:31:25.517""","""10/25""","true",225271894,0.4
1797626,1,"""PRABNRET""","7",686669,"p962s0107",2,"""answer""","""12/23/2020 13:29:05.157""","""2/5""","true",225298747,0.4
1797626,1,"""PRABNRET""","7",687559,"p858s0707",2,"""answer""","""01/25/2021 13:34:29.149""","""2/5""","true",225597989,0.4
1797626,1,"""PRABNRET""","7",687970,"p411s0607",2,"""answer""","""02/04/2021 14:00:04.978""","""2/3""","false",225738143,0.67
1797626,1,"""PRABNRET""","7",687353,"p700s0716",2,"""answer""","""01/21/2021 15:29:12.748""","""2/5""","true",225557802,0.4
1797626,1,"""PRABNRET""","7",688031,"p342s1011",2,"""answer""","""02/08/2021 13:37:05.179""","""2/5""","true",225777097,0.4
1797626,1,"""PRABNRET""","7",687200,"p116s0808",2,"""answer""","""01/13/2021 13:43:56.981""","""2/5""","true",225449277,0.4
1797627,3,"""PRABNRET""","7",687970,"p411s0607",2,"""answer""","""02/04/2021 14:00:51.061""","""15/24""","true",225738165,0.62
1797627,3,"""PRABNRET""","7",687115,"p269s0806",2,"""answer""","""01/14/2021 15:39:20.866""","""15/24""","true",225477352,0.62
1797627,3,"""PRABNRET""","7",686448,"p881s1013",2,"""answer""","""12/14/2020 15:23:21.224""","""15/24""","true",225200206,0.62
1797627,3,"""PRABNRET""","7",687559,"p858s0707",2,"""answer""","""01/25/2021 13:34:47.003""","""5/8""","true",225597995,0.62
1797627,3,"""PRABNRET""","7",686446,"p934s0803",2,"""answer""","""01/25/2021 10:38:36.486""","""5/8""","true",225593248,0.62
1797627,3,"""PRABNRET""","7",686599,"p225s0925",2,"""answer""","""12/16/2020 12:33:22.505""","""5/8""","true",225235915,0.62
1797627,3,"""PRABNRET""","7",686643,"p893s0223",2,"""answer""","""12/18/2020 13:31:43.060""","""15/24""","true",225271912,0.62
1797627,3,"""PRABNRET""","7",687353,"p700s0716",2,"""answer""","""01/21/2021 15:29:32.313""","""5/8""","true",225557811,0.62
1797627,3,"""PRABNRET""","7",686624,"p566s0816",2,"""answer""","""12/17/2020 14:28:18.247""","""7/12""","false",225254986,0.58
1797627,3,"""PRABNRET""","7",688031,"p342s1011",2,"""answer""","""02/08/2021 13:37:50.596""","""15/24""","true",225777101,0.62
1797627,3,"""PRABNRET""","7",686662,"p296s0426",2,"""answer""","""12/21/2020 14:37:34.430""","""5/8""","true",225287280,0.62
1797627,3,"""PRABNRET""","7",686669,"p962s0107",2,"""answer""","""12/23/2020 13:29:27.120""","""15/24""","true",225298752,0.62
1797627,3,"""PRABNRET""","7",687766,"p821s0908",2,"""answer""","""01/29/2021 15:34:58.220""","""15/24""","true",225672251,0.62
1797627,3,"""PRABNRET""","7",687114,"p161s0504",2,"""answer""","""01/12/2021 12:29:38.383""","""5/8""","true",225426035,0.62
1797627,3,"""PRABNRET""","7",686700,"p536s0109",2,"""answer""","""01/04/2021 10:39:45.025""","""5/8""","true",225306850,0.62
1797627,3,"""PRABNRET""","7",687560,"p587s1221",2,"""answer""","""01/22/2021 15:41:24.629""","""15/24""","true",225584095,0.62
1797627,3,"""PRABNRET""","7",687264,"p592s0613",2,"""answer""","""01/14/2021 10:39:09.453""","""5/8""","true",225465338,0.62
1797627,3,"""PRABNRET""","7",686624,"p566s0816",4,"""answer""","""12/17/2020 14:29:07.776""","""5/8""","true",225254986,0.62
1797627,3,"""PRABNRET""","7",687198,"p788s0505",2,"""answer""","""01/13/2021 10:37:43.717""","""15/24""","true",225443456,0.62
1797627,3,"""PRABNRET""","7",687200,"p116s0808",2,"""answer""","""01/13/2021 13:44:45.561""","""5/8""","true",225449292,0.62
1797634,5,"""PRABNRET""","7",687114,"p161s0504",2,"""answer""","""01/12/2021 12:29:58.480""","""1/4""","true",225426046,0.25
1797634,5,"""PRABNRET""","7",687766,"p821s0908",2,"""answer""","""01/29/2021 15:35:47.082""","""1/4""","true",225672271,0.25
1797634,5,"""PRABNRET""","7",686662,"p296s0426",2,"""answer""","""12/21/2020 14:37:54.220""","""1/4""","true",225287282,0.25
1797634,5,"""PRABNRET""","7",686446,"p934s0803",2,"""answer""","""01/25/2021 10:39:51.442""","""1/4""","true",225593260,0.25
1797634,5,"""PRABNRET""","7",687970,"p411s0607",2,"""answer""","""02/04/2021 14:01:30.266""","""1/4""","true",225738182,0.25
1797634,5,"""PRABNRET""","7",686643,"p893s0223",3,"""answer""","""12/18/2020 13:32:19.216""","""1/4""","true",225271922,0.25
1797634,5,"""PRABNRET""","7",686448,"p881s1013",2,"""answer""","""12/14/2020 15:23:35.545""","""150/600""","true",225200212,0.25
1797634,5,"""PRABNRET""","7",686700,"p536s0109",2,"""answer""","""01/04/2021 10:40:02.545""","""1/4""","true",225306858,0.25
1797634,5,"""PRABNRET""","7",687559,"p858s0707",2,"""answer""","""01/25/2021 13:35:11.004""","""1/4""","true",225598008,0.25
1797634,5,"""PRABNRET""","7",687200,"p116s0808",3,"""answer""","""01/13/2021 13:47:02.582""","""1/4""","true",225449324,0.25
1797634,5,"""PRABNRET""","7",687198,"p788s0505",2,"""answer""","""01/13/2021 10:38:19.153""","""1/4""","true",225443476,0.25
1797634,5,"""PRABNRET""","7",687264,"p592s0613",2,"""answer""","""01/14/2021 10:39:26.622""","""1/4""","true",225465364,0.25
1797634,5,"""PRABNRET""","7",688031,"p342s1011",2,"""answer""","""02/08/2021 13:38:14.334""","""1/4""","true",225777118,0.25
1797634,5,"""PRABNRET""","7",686669,"p962s0107",2,"""answer""","""12/23/2020 13:30:28.675""","""1/4""","true",225298759,0.25
1797634,5,"""PRABNRET""","7",687115,"p269s0806",2,"""answer""","""01/14/2021 15:40:10.471""","""1/4""","true",225477363,0.25
1797634,5,"""PRABNRET""","7",686599,"p225s0925",2,"""answer""","""12/16/2020 12:33:55.547""","""1/4""","true",225235940,0.25
1797634,5,"""PRABNRET""","7",687353,"p700s0716",2,"""answer""","""01/21/2021 15:29:58.189""","""1/4""","true",225557830,0.25
1797634,5,"""PRABNRET""","7",687560,"p587s1221",2,"""answer""","""01/22/2021 15:43:11.457""","""1/4""","true",225584112,0.25
1797634,5,"""PRABNRET""","7",686624,"p566s0816",2,"""answer""","""12/17/2020 14:29:31.610""","""1/4""","true",225255020,0.25
1797642,1,"""PRABNREU""","9",686669,"p962s0107",2,"""answer""","""12/23/2020 13:32:27.617""","""1/3""","true",225298781,0.33
1797642,1,"""PRABNREU""","9",686599,"p225s0925",2,"""answer""","""12/16/2020 12:37:31.140""","""1/3""","true",225236016,0.33
1797642,1,"""PRABNREU""","9",687353,"p700s0716",2,"""answer""","""01/21/2021 15:33:04.642""","""1/3""","true",225557993,0.33
1797642,1,"""PRABNREU""","9",686700,"p536s0109",2,"""answer""","""01/04/2021 10:42:17.750""","""1/3""","true",225306923,0.33
1797642,1,"""PRABNREU""","9",686643,"p893s0223",3,"""answer""","""12/18/2020 13:35:19.003""","""1/3""","true",225272017,0.33
1797642,1,"""PRABNREU""","9",687970,"p411s0607",2,"""answer""","""02/04/2021 14:03:48.299""","""1/3""","true",225738281,0.33
1797642,1,"""PRABNREU""","9",686662,"p296s0426",2,"""answer""","""12/21/2020 14:40:20.081""","""1/3""","true",225287320,0.33
1797642,1,"""PRABNREU""","9",687198,"p788s0505",3,"""answer""","""01/13/2021 10:41:43.839""","""1/3""","true",225443578,0.33
1797642,1,"""PRABNREU""","9",687115,"p269s0806",2,"""answer""","""01/14/2021 15:42:49.939""","""1/3""","true",225477422,0.33
1797642,1,"""PRABNREU""","9",686448,"p881s1013",2,"""answer""","""12/14/2020 15:24:49.293""","""5/15""","true",225200252,0.33
1797642,1,"""PRABNREU""","9",687264,"p592s0613",2,"""answer""","""01/14/2021 10:41:32.435""","""1/3""","true",225465471,0.33
1797642,1,"""PRABNREU""","9",688031,"p342s1011",2,"""answer""","""02/08/2021 13:41:36.651""","""1/3""","true",225777227,0.33
1797642,1,"""PRABNREU""","9",686446,"p934s0803",2,"""answer""","""01/25/2021 10:45:44.989""","""1/3""","true",225593436,0.33
1797642,1,"""PRABNREU""","9",687559,"p858s0707",2,"""answer""","""01/25/2021 13:37:30.556""","""1/3""","true",225598079,0.33
1797642,1,"""PRABNREU""","9",687766,"p821s0908",2,"""answer""","""01/29/2021 15:38:36.081""","""1/3""","true",225672373,0.33
1797642,1,"""PRABNREU""","9",687198,"p788s0505",2,"""answer""","""01/13/2021 10:41:34.647""","""6/15""","false",225443578,0.4
1797642,1,"""PRABNREU""","9",686624,"p566s0816",2,"""answer""","""12/17/2020 14:31:34.382""","""1/3""","true",225255071,0.33
1797642,1,"""PRABNREU""","9",687200,"p116s0808",2,"""answer""","""01/13/2021 13:51:39.830""","""1/3""","true",225449490,0.33
1797642,1,"""PRABNREU""","9",687560,"p587s1221",2,"""answer""","""01/22/2021 15:46:30.032""","""1/3""","true",225584271,0.33
1797642,1,"""PRABNREU""","9",687114,"p161s0504",2,"""answer""","""01/12/2021 12:33:17.978""","""1/3""","true",225426135,0.33
1797642,1,"""PRABNREU""","9",686643,"p893s0223",2,"""answer""","""12/18/2020 13:34:59.592""","""1/2""","false",225272017,0.5
1797664,3,"""PRABNREU""","9",687198,"p788s0505",2,"""answer""","""01/13/2021 10:42:28.136""","""2/7""","true",225443602,0.29
1797664,3,"""PRABNREU""","9",686669,"p962s0107",2,"""answer""","""12/23/2020 13:33:00.982""","""2/7""","true",225298786,0.29
1797664,3,"""PRABNREU""","9",687970,"p411s0607",2,"""answer""","""02/04/2021 14:04:01.679""","""2/7""","true",225738295,0.29
1797664,3,"""PRABNREU""","9",687200,"p116s0808",2,"""answer""","""01/13/2021 13:52:15.060""","""2/7""","true",225449499,0.29
1797664,3,"""PRABNREU""","9",687766,"p821s0908",2,"""answer""","""01/29/2021 15:39:01.943""","""2/7""","true",225672384,0.29
1797664,3,"""PRABNREU""","9",686599,"p225s0925",2,"""answer""","""12/16/2020 12:37:57.796""","""2/7""","true",225236029,0.29
1797664,3,"""PRABNREU""","9",687114,"p161s0504",2,"""answer""","""01/12/2021 12:33:44.176""","""2/7""","true",225426146,0.29
1797664,3,"""PRABNREU""","9",687264,"p592s0613",2,"""answer""","""01/14/2021 10:41:56.062""","""2/7""","true",225465483,0.29
1797664,3,"""PRABNREU""","9",686446,"p934s0803",2,"""answer""","""01/25/2021 10:45:58.660""","""2/7""","true",225593441,0.29
1797664,3,"""PRABNREU""","9",686700,"p536s0109",2,"""answer""","""01/04/2021 10:42:40.687""","""2/7""","true",225306951,0.29
1797664,3,"""PRABNREU""","9",686624,"p566s0816",2,"""answer""","""12/17/2020 14:32:00.392""","""2/7""","true",225255081,0.29
1797664,3,"""PRABNREU""","9",688031,"p342s1011",2,"""answer""","""02/08/2021 13:41:54.314""","""2/7""","true",225777236,0.29
1797664,3,"""PRABNREU""","9",686662,"p296s0426",2,"""answer""","""12/21/2020 14:40:50.999""","""2/7""","true",225287325,0.29
1797664,3,"""PRABNREU""","9",687115,"p269s0806",2,"""answer""","""01/14/2021 15:43:16.108""","""4/14""","true",225477428,0.29
1797664,3,"""PRABNREU""","9",686448,"p881s1013",2,"""answer""","""12/14/2020 15:25:08.238""","""4/14""","true",225200267,0.29
1797664,3,"""PRABNREU""","9",687559,"p858s0707",2,"""answer""","""01/25/2021 13:38:03.655""","""2/7""","true",225598095,0.29
1797664,3,"""PRABNREU""","9",687353,"p700s0716",2,"""answer""","""01/21/2021 15:33:25.337""","""2/7""","true",225558000,0.29
1797664,3,"""PRABNREU""","9",686643,"p893s0223",2,"""answer""","""12/18/2020 13:35:47.265""","""5/14""","false",225272037,0.36
1797664,3,"""PRABNREU""","9",687560,"p587s1221",2,"""answer""","""01/22/2021 15:47:00.272""","""2/7""","true",225584291,0.29
1797664,3,"""PRABNREU""","9",686643,"p893s0223",4,"""answer""","""12/18/2020 13:35:58.448""","""2/7""","true",225272037,0.29
1797665,5,"""PRABNREU""","9",686669,"p962s0107",2,"""answer""","""12/23/2020 13:33:22.489""","""3/13""","true",225298793,0.23
1797665,5,"""PRABNREU""","9",686446,"p934s0803",2,"""answer""","""01/25/2021 10:46:12.505""","""3/13""","true",225593453,0.23
1797665,5,"""PRABNREU""","9",688031,"p342s1011",2,"""answer""","""02/08/2021 13:42:05.746""","""3/13""","true",225777248,0.23
1797665,5,"""PRABNREU""","9",686599,"p225s0925",2,"""answer""","""12/16/2020 12:38:27.305""","""3/13""","true",225236039,0.23
1797665,5,"""PRABNREU""","9",686662,"p296s0426",2,"""answer""","""12/21/2020 14:41:23.390""","""3/13""","true",225287328,0.23
1797665,5,"""PRABNREU""","9",687970,"p411s0607",2,"""answer""","""02/04/2021 14:04:15.532""","""3/13""","true",225738306,0.23
1797665,5,"""PRABNREU""","9",687115,"p269s0806",2,"""answer""","""01/14/2021 15:43:33.221""","""3/13""","true",225477437,0.23
1797665,5,"""PRABNREU""","9",687353,"p700s0716",2,"""answer""","""01/21/2021 15:33:37.932""","""3/13""","true",225558014,0.23
1797665,5,"""PRABNREU""","9",686624,"p566s0816",2,"""answer""","""12/17/2020 14:32:27.237""","""1/4""","false",225255089,0.25
1797665,5,"""PRABNREU""","9",687200,"p116s0808",2,"""answer""","""01/13/2021 13:52:40.529""","""3/13""","true",225449512,0.23
1797665,5,"""PRABNREU""","9",686624,"p566s0816",3,"""answer""","""12/17/2020 14:32:57.082""","""3/13""","true",225255089,0.23
1797665,5,"""PRABNREU""","9",686643,"p893s0223",3,"""answer""","""12/18/2020 13:36:24.612""","""3/13""","true",225272064,0.23
1797665,5,"""PRABNREU""","9",687766,"p821s0908",2,"""answer""","""01/29/2021 15:39:21.980""","""3/13""","true",225672392,0.23
1797665,5,"""PRABNREU""","9",687264,"p592s0613",2,"""answer""","""01/14/2021 10:42:16.076""","""3/13""","true",225465508,0.23
1797665,5,"""PRABNREU""","9",686448,"p881s1013",2,"""answer""","""12/14/2020 15:25:16.499""","""3/13""","true",225200280,0.23
1797665,5,"""PRABNREU""","9",687560,"p587s1221",2,"""answer""","""01/22/2021 15:47:44.748""","""3/13""","true",225584308,0.23
1797665,5,"""PRABNREU""","9",687559,"p858s0707",2,"""answer""","""01/25/2021 13:38:23.529""","""3/13""","true",225598112,0.23
1797665,5,"""PRABNREU""","9",687114,"p161s0504",2,"""answer""","""01/12/2021 12:34:12.912""","""3/13""","true",225426156,0.23
1797665,5,"""PRABNREU""","9",687198,"p788s0505",2,"""answer""","""01/13/2021 10:42:53.352""","""3/13""","true",225443611,0.23
1797665,5,"""PRABNREU""","9",686700,"p536s0109",2,"""answer""","""01/04/2021 10:44:14.747""","""3/13""","true",225307013,0.23
1797701,7,"""PRABNREU""","9",687559,"p858s0707",2,"""answer""","""01/25/2021 13:38:49.324""","""2/91""","true",225598120,0.02
1797701,7,"""PRABNREU""","9",687200,"p116s0808",2,"""answer""","""01/13/2021 13:53:17.677""","""2/91""","true",225449522,0.02
1797701,7,"""PRABNREU""","9",686643,"p893s0223",3,"""answer""","""12/18/2020 13:36:55.813""","""2/91""","true",225272075,0.02
1797701,7,"""PRABNREU""","9",686662,"p296s0426",2,"""answer""","""12/21/2020 14:42:09.429""","""2/91""","true",225287332,0.02
1797701,7,"""PRABNREU""","9",688031,"p342s1011",2,"""answer""","""02/08/2021 13:42:35.532""","""2/91""","true",225777253,0.02
1797701,7,"""PRABNREU""","9",687353,"p700s0716",2,"""answer""","""01/21/2021 15:33:47.903""","""1/6""","false",225558019,0.17
1797701,7,"""PRABNREU""","9",686446,"p934s0803",2,"""answer""","""01/25/2021 10:46:26.317""","""2/91""","true",225593460,0.02
1797701,7,"""PRABNREU""","9",687264,"p592s0613",2,"""answer""","""01/14/2021 10:42:59.864""","""2/91""","true",225465536,0.02
1797701,7,"""PRABNREU""","9",687114,"p161s0504",2,"""answer""","""01/12/2021 12:34:44.154""","""2/91""","true",225426169,0.02
1797701,7,"""PRABNREU""","9",687560,"p587s1221",2,"""answer""","""01/22/2021 15:48:21.026""","""3/15""","false",225584334,0.2
1797701,7,"""PRABNREU""","9",687353,"p700s0716",3,"""answer""","""01/21/2021 15:34:28.267""","""2/91""","true",225558019,0.02
1797701,7,"""PRABNREU""","9",686624,"p566s0816",2,"""answer""","""12/17/2020 14:33:20.303""","""2/91""","true",225255112,0.02
1797701,7,"""PRABNREU""","9",687970,"p411s0607",2,"""answer""","""02/04/2021 14:04:48.684""","""2/91""","true",225738316,0.02
1797701,7,"""PRABNREU""","9",687115,"p269s0806",2,"""answer""","""01/14/2021 15:43:59.124""","""60/2730""","true",225477443,0.02
1797701,7,"""PRABNREU""","9",687560,"p587s1221",4,"""answer""","""01/22/2021 15:48:36.969""","""2/91""","true",225584334,0.02
1797701,7,"""PRABNREU""","9",686669,"p962s0107",2,"""answer""","""12/23/2020 13:33:55.725""","""2/91""","true",225298802,0.02
1797701,7,"""PRABNREU""","9",687766,"p821s0908",2,"""answer""","""01/29/2021 15:40:28.925""","""2/91""","true",225672399,0.02
1797701,7,"""PRABNREU""","9",686700,"p536s0109",2,"""answer""","""01/04/2021 10:44:57.407""","""2/91""","true",225307033,0.02
1797701,7,"""PRABNREU""","9",686599,"p225s0925",3,"""answer""","""12/16/2020 12:39:38.287""","""2/91""","true",225236053,0.02
1797701,7,"""PRABNREU""","9",686448,"p881s1013",2,"""answer""","""12/14/2020 15:25:42.435""","""6/273""","true",225200286,0.02
1797701,7,"""PRABNREU""","9",687198,"p788s0505",2,"""answer""","""01/13/2021 10:44:46.723""","""6/273""","true",225443624,0.02
1797711,1,"""PRABNREW""","3",687560,"p587s1221",2,"""answer""","""01/22/2021 15:34:06.253""","""0.15""","true",225583729,0.15
1797711,1,"""PRABNREW""","3",686669,"p962s0107",3,"""answer""","""12/23/2020 13:23:29.017""","""15%""","true",225298656,0.15
1797711,1,"""PRABNREW""","3",687264,"p592s0613",2,"""answer""","""01/14/2021 10:33:01.391""","""15%""","true",225464881,0.15
1797711,1,"""PRABNREW""","3",686643,"p893s0223",4,"""answer""","""12/18/2020 13:24:07.220""","""0.15""","true",225271648,0.15
1797711,1,"""PRABNREW""","3",687114,"p161s0504",2,"""answer""","""01/12/2021 12:23:52.921""","""0.15""","true",225425880,0.15
1797711,1,"""PRABNREW""","3",686662,"p296s0426",3,"""answer""","""12/21/2020 14:30:27.300""","""3/20""","true",225287195,0.15
1797711,1,"""PRABNREW""","3",687115,"p269s0806",2,"""answer""","""01/14/2021 15:30:39.355""","""0.15""","true",225477158,0.15
1797711,1,"""PRABNREW""","3",686700,"p536s0109",4,"""answer""","""01/04/2021 10:31:58.956""","""3/20""","true",225306648,0.15
1797711,1,"""PRABNREW""","3",687198,"p788s0505",2,"""answer""","""01/13/2021 10:30:44.632""","""0.15""","true",225443145,0.15
1797711,1,"""PRABNREW""","3",686643,"p893s0223",2,"""answer""","""12/18/2020 13:23:36.712""","""0.4""","false",225271648,0.4
1797711,1,"""PRABNREW""","3",686624,"p566s0816",3,"""answer""","""12/17/2020 14:21:08.815""","""15%""","true",225254778,0.15
1797711,1,"""PRABNREW""","3",687766,"p821s0908",2,"""answer""","""01/29/2021 15:25:04.691""","""0.15""","true",225671974,0.15
1797711,1,"""PRABNREW""","3",686448,"p881s1013",2,"""answer""","""12/14/2020 15:19:24.086""","""0.15""","true",225200080,0.15
1797711,1,"""PRABNREW""","3",686624,"p566s0816",2,"""answer""","""12/17/2020 14:21:05.516""","""15""","false",225254778,15
1797711,1,"""PRABNREW""","3",686662,"p296s0426",2,"""answer""","""12/21/2020 14:29:48.605""","""2/5""","false",225287195,0.4
1797711,1,"""PRABNREW""","3",687970,"p411s0607",3,"""answer""","""02/04/2021 13:54:12.959""","""0.15""","true",225737873,0.15
1797711,1,"""PRABNREW""","3",686446,"p934s0803",2,"""answer""","""01/25/2021 10:25:19.129""","""40%""","false",225592965,0.4
1797711,1,"""PRABNREW""","3",687200,"p116s0808",2,"""answer""","""01/13/2021 13:32:53.907""","""0.15""","true",225448992,0.15
1797711,1,"""PRABNREW""","3",687353,"p700s0716",2,"""answer""","""01/21/2021 15:25:03.074""","""0.15""","true",225557623,0.15
1797711,1,"""PRABNREW""","3",687559,"p858s0707",2,"""answer""","""01/25/2021 13:29:23.589""","""15%""","true",225597862,0.15
1797711,1,"""PRABNREW""","3",688031,"p342s1011",2,"""answer""","""02/08/2021 13:31:43.335""","""0.15""","true",225776996,0.15
1797711,1,"""PRABNREW""","3",686599,"p225s0925",2,"""answer""","""12/16/2020 12:26:07.401""","""0.15""","true",225235660,0.15
1797711,1,"""PRABNREW""","3",686700,"p536s0109",2,"""answer""","""01/04/2021 10:31:19.754""","""2/5""","false",225306648,0.4
